-0.02567797831963256,-0.012113604678174739,-0.002680160703244651
-0.0260009272896842,-0.011420800159538669,-0.0031428393268936733
-0.02558809190302816,-0.01180082049437109,-0.0027743158190770764
-0.025723457383106524,-0.011816382165591333,-0.002916161207467474
-0.02558809190302816,-0.01180082049437109,-0.0027743158190770764
-0.025542495068582166,-0.012097841807018894,-0.002538452362931376
-0.025848636907950612,-0.011847380069348434,-0.003109671744090131
-0.02579935931896446,-0.01139424885461321,-0.002931383388772725
-0.025475872677849537,-0.012090077234024499,-0.002469032912010574
-0.025649868385242552,-0.011059224150131386,-0.0029014712678272145
-0.02552149888667468,-0.01179298647305832,-0.0027048291154119705
-0.025475822962888,-0.01208977894995883,-0.0024690330776229175
-0.02552149888667468,-0.01179298647305832,-0.0027048291154119705
-0.025736697670784375,-0.012136540441288368,-0.002804227037823688
-0.02558336479466325,-0.011050339570437162,-0.002831969552640215
-0.025475872677849537,-0.012090077234024499,-0.002469032912010574
-0.025782148751129913,-0.011839715303951226,-0.0030400918779369818
-0.025454871614611435,-0.01210303934491097,-0.002817233065485182
-0.025736716686422495,-0.012136655406419006,-0.0028042269604079614
-0.025848636907950612,-0.011847380069348434,-0.003109671744090131
-0.0247417675813002,-0.020320088252563206,-0.0043817860074212844
-0.02486694307412618,-0.019827039265070623,-0.004568690560297732
-0.024797321517106563,-0.020101553128082206,-0.004464268979029767
-0.02484007262220783,-0.019933072690164144,-0.00452824972564516
-0.02484007262220783,-0.019933072690164144,-0.00452824972564516
-0.02484007262220783,-0.019933072690164144,-0.00452824972564516
-0.024762813228383473,-0.020373305275705578,-0.004904518849307364
-0.02461660399162008,-0.019631002537450926,-0.004507332413085624
-0.024500933163838556,-0.02013084806858023,-0.004655654546748156
-0.024542178558791983,-0.019967730479890422,-0.004717399212752736
-0.02452791101068319,-0.02002418470161188,-0.0046959938669823426
-0.024709515285994132,-0.020593456555624223,-0.004828735765808181
-0.024832352950311443,-0.02009865963926183,-0.005008581085141399
-0.025288519028660417,-0.01981748318412635,-0.004887652698832942
-0.024738657839345812,-0.02025963626414934,-0.0050448612101398616
-0.024458010741559233,-0.02030032831022005,-0.004591836379938402
-0.024791771759094805,-0.019809464538155686,-0.004364803644305824
-0.024458010741559233,-0.02030032831022005,-0.004591836379938402
-0.024458010741559233,-0.02030032831022005,-0.004591836379938402
-0.024472328468953364,-0.020243824889479456,-0.004613074970539123
-0.017470277777964782,-0.025883504680472513,-0.010541544178560562
-0.017503803233640536,-0.02540417719558824,-0.010484298635981139
-0.01792310588763818,-0.024584342880239862,-0.010685803205488169
-0.01790475049679824,-0.025397974900650155,-0.01113718675473848
-0.01792310588763818,-0.024584342880239862,-0.010685803205488169
-0.01754307981091846,-0.025279786539232962,-0.010685803205488169
-0.01764622151623546,-0.025313513783123298,-0.010814038162945842
-0.01792310588763818,-0.024584342880239862,-0.010685803205488169
-0.017837602156345167,-0.02518471517691634,-0.011263658356649713
-0.018447040632832923,-0.024071283790304487,-0.011198196677310639
-0.01797219437926878,-0.02410983557103108,-0.010396337886752725
-0.01854757923559852,-0.024233809729689804,-0.01104396800433987
-0.01780735691021862,-0.02468383419899356,-0.010389052643767473
-0.01899272154342596,-0.023461485377970548,-0.011414092013771714
-0.018165964052370143,-0.023848762490905007,-0.010642829944506903
-0.01838444560161062,-0.023783133267284318,-0.011068007137658424
-0.01821747853202732,-0.024488809000784595,-0.011263658356649685
-0.017661702475550933,-0.024444035523337182,-0.010422030554319707
-0.018005677492335448,-0.024479302585160068,-0.011068007137658466
-0.018460877487540606,-0.023955669443551264,-0.01135261135388995
-0.035230690271450454,-0.003640393094942934,-0.003719540701106555
-0.03572214763172524,-0.004220128388195493,-0.003869653517190444
-0.035456267984632445,-0.004229417329901897,-0.003580550749101144
-0.035456267984632445,-0.004229417329901897,-0.003580550749101144
-0.03573788282093851,-0.004102113695138687,-0.003407619533754687
-0.035646384156566485,-0.0038201616072706668,-0.0035805508760596294
-0.035238801292744676,-0.00364467486256434,-0.003715629993890371
-0.035423243006629385,-0.0040087659283802035,-0.0035050592509480102
-0.035456267984632445,-0.004229417329901897,-0.003580550749101144
-0.035646384156566485,-0.0038201616072706668,-0.0035805508760596294
-0.03516750003772115,-0.0034389106155707228,-0.003766282247371723
-0.03545404544149841,-0.004211936604964633,-0.003572591186721187
-0.03545404544149841,-0.004211936604964633,-0.003572591186721187
-0.03511227500532141,-0.00329959238699154,-0.003799778572712624
-0.03550552979196284,-0.003632540589104588,-0.004004437438530371
-0.03620302154916413,-0.0036551837043278523,-0.004065585274652783
-0.03516827924202112,-0.0034474361017109156,-0.003762243370362857
-0.03511227500532141,-0.00329959238699154,-0.003799778572712624
-0.03564413173519873,-0.0038026801709823144,-0.003572590553979918
-0.03511227500532141,-0.00329959238699154,-0.003799778572712624
-0.025198463879392313,-0.0017951963267488769,-0.00515258653939963
-0.024949184174078515,-0.0014920797924512091,-0.005283656545144712
-0.0252659436834011,-0.001566379706392479,-0.005577986323141874
-0.025554912814579306,-0.0022306788431851604,-0.005005346157953908
-0.02474031795167217,-0.0012567119718102787,-0.005431984126713495
-0.025088518257815245,-0.0012810820105387255,-0.005322929132275549
-0.025554912814579306,-0.0022306788431851604,-0.005005346157953908
-0.02474031795167217,-0.0012567119718102787,-0.005431984126713495
-0.02567043672070332,-0.001962271791210321,-0.00521915113818712
-0.02546482151431048,-0.0020713080037156467,-0.00496314926083203
-0.02496990878107383,-0.0015147297529395365,-0.005281773475966721
-0.02496990878107383,-0.0015147297529395365,-0.005281773475966721
-0.025059725314205833,-0.0016740894064277007,-0.005322844249870319
-0.02496990878107383,-0.0015147297529395365,-0.005281773475966721
-0.02496990878107383,-0.0015147297529395365,-0.005281773475966721
-0.02546482151431048,-0.0020713080037156467,-0.00496314926083203
-0.025966601579338694,-0.0016587994176437415,-0.005466879169177208
-0.02546482151431048,-0.0020713080037156467,-0.00496314926083203
-0.02546482151431048,-0.0020713080037156467,-0.00496314926083203
-0.02546482151431048,-0.0020713080037156467,-0.00496314926083203
-0.028265372047807186,0.00249099200033695,-0.004652819379159928
-0.028779393454396812,0.0021268288377056938,-0.004335635990388269
-0.028265372047807186,0.00249099200033695,-0.004652819379159928
-0.028265372047807186,0.00249099200033695,-0.004652819379159928
-0.028265372047807186,0.00249099200033695,-0.004652819379159928
-0.028265372047807186,0.00249099200033695,-0.004652819379159928
-0.028265372047807186,0.00249099200033695,-0.004652819379159928
-0.028265372047807186,0.00249099200033695,-0.004652819379159928
-0.028265372047807186,0.00249099200033695,-0.004652819379159928
-0.028037057227953216,0.002587637424289954,-0.004888764703772842
-0.0289012769681026,0.002017215632880348,-0.00438702216902144
-0.028779393454396812,0.0021268288377056938,-0.004335635990388269
-0.0289012769681026,0.002017215632880348,-0.00438702216902144
-0.028386886480656043,0.002381213199040208,-0.004703042651848517
-0.028779393454396812,0.0021268288377056938,-0.004335635990388269
-0.028265372047807186,0.00249099200033695,-0.004652819379159928
-0.028386886480656043,0.002381213199040208,-0.004703042651848517
-0.02806752457396075,0.0026308239463732203,-0.0047762144516453955
-0.028386886480656043,0.002381213199040208,-0.004703042651848517
-0.028100246244516097,0.002607533026165773,-0.0048982239331169936
-0.015767605830408787,0.006935202265948459,-0.004548986949814281
-0.0166363122068601,0.007162106953273573,-0.004771241526642989
-0.01601642200309808,0.007220436821838316,-0.0049193221384907435
-0.016011867578786726,0.0072279113568485265,-0.004928969394160883
-0.015980365728337748,0.006996235915603,-0.004742063171112913
-0.01636832997171858,0.006850331306452129,-0.004521369556445054
-0.016321247660530475,0.0067956910712102525,-0.004374321755061854
-0.016635776617668824,0.0071619719621846545,-0.00477123318866534
-0.016612947065107214,0.007008402243653844,-0.004649138289391085
-0.016211706115449448,0.0071819968783017885,-0.005033782492502484
-0.016181963960974738,0.006948643035477348,-0.004847321417323865
-0.016167062954097006,0.006846933442898356,-0.004766791275311648
-0.016492527299243304,0.0068409808815441675,-0.004527641225919858
-0.01637038232625318,0.006845736600259195,-0.004518985791694893
-0.016999331730750827,0.006891496901539423,-0.004456060484429369
-0.016679736787537897,0.006573371360189456,-0.004603995134688399
-0.016612684023268875,0.007008322833817027,-0.004649186819013031
-0.016492527299243304,0.0068409808815441675,-0.004527641225919858
-0.016634486932657372,0.00716200556290203,-0.004770749975833273
-0.01601502860456408,0.007221995924452607,-0.004920795441221509
-0.017423948754606622,0.024169106872634946,-0.002182577631924143
-0.017497219626339947,0.02393121660093904,-0.0024460814207398207
-0.017497219626339947,0.02393121660093904,-0.0024460814207398207
-0.01762119981779707,0.024077417313243824,-0.001722495565858545
-0.01738694006177617,0.02419130646340044,-0.0017224955658585173
-0.017403474094846216,0.024127928834180815,-0.0017950484752891072
-0.017497219626339947,0.02393121660093904,-0.0024460814207398207
-0.01738694006177617,0.02419130646340044,-0.0017224955658585173
-0.017378482372236714,0.024189097397134415,-0.0016250649795127026
-0.017378482372236714,0.024189097397134415,-0.0016250649795127026
